Problem,Dim,Time,Alg1,Alg2,Winner,F1,F2
ackley,13,3.6,generating_set_search,probabilistic_descent,0,6.650680006714538e-11,2.273180023075239
rastrigin,46,10.2,probabilistic_descent,random_search,0,228.83954718876146,510.3332999732605
rosenbrock,177,36.4,probabilistic_descent,generating_set_search,1,5.159171796025334e-10,1.7979044464115825e-15
griewank,120,25.0,de_rand_2_bin,probabilistic_descent,1,202.45831610788116,2.1393997684526767e-13
rastrigin,14,3.8,adaptive_de_rand_1_bin_radiuslimited,generating_set_search,1,0.0,0.0
rastrigin,36,8.2,probabilistic_descent,random_search,0,153.22295579448485,354.1479770763207
rosenbrock,26,6.2,adaptive_de_rand_1_bin_radiuslimited,random_search,0,9.712849895533708e-30,2.657056083889395e7
rosenbrock,7,2.4,adaptive_de_rand_1_bin_radiuslimited,probabilistic_descent,0,0.0,1.260357834247317e-12
griewank,15,4.0,random_search,generating_set_search,1,43.56906139129156,0.0
rastrigin,27,6.4,random_search,adaptive_de_rand_1_bin_radiuslimited,1,243.75039333000765,0.0
rosenbrock,24,5.8,random_search,generating_set_search,1,2.603445696906527e7,9.785898366234225e-16
deceptive_cuccu2011_15_2,52,11.4,adaptive_de_rand_1_bin_radiuslimited,probabilistic_descent,0,0.0,1.4578365671607609e-18
rosenbrock,182,37.4,random_search,adaptive_de_rand_1_bin_radiuslimited,1,1.5728987331907897e9,4.3737501558125276e-20
rastrigin,195,40.0,random_search,adaptive_de_rand_1_bin_radiuslimited,1,2847.1544814560757,75.61686818781027
rosenbrock,12,3.4,adaptive_de_rand_1_bin_radiuslimited,generating_set_search,0,0.0,8.465450854718296e-16
griewank,77,16.4,adaptive_de_rand_1_bin_radiuslimited,generating_set_search,1,0.012320988875106575,0.0
griewank,16,4.2,generating_set_search,random_search,0,0.0,70.23229645601901
rosenbrock,26,6.2,generating_set_search,de_rand_2_bin,1,1.2120341188965385e-15,1.4793844766320702e-17
rastrigin,107,22.4,adaptive_de_rand_1_bin_radiuslimited,random_search,0,56.712646103040015,1426.1225550031104
rosenbrock,18,4.6,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,1,1.0558006116484132e-15,1.4100888680825586e-29
rastrigin,5,2.0,de_rand_2_bin,adaptive_de_rand_1_bin_radiuslimited,1,0.0,0.0
ackley,9,2.8,adaptive_de_rand_1_bin_radiuslimited,de_rand_2_bin,1,0.0,0.0
griewank,6,2.2,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,1,0.007396040334115006,0.0
rastrigin,12,3.4,random_search,adaptive_de_rand_1_bin_radiuslimited,1,56.03753902979041,0.0
rosenbrock,8,2.6,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,1,8.389558515585283e-16,0.0
ackley,81,17.2,adaptive_de_rand_1_bin_radiuslimited,probabilistic_descent,0,3.552713678800501e-15,19.012794850368845
rosenbrock,36,8.2,probabilistic_descent,de_rand_2_bin,0,1.9351174629104646e-11,0.0007595541495002324
ackley,6,2.2,de_rand_2_bin,probabilistic_descent,0,0.0,1.2354561818028742e-10
griewank,9,2.8,generating_set_search,de_rand_2_bin,1,0.007396040334114895,0.0
rastrigin,151,31.2,de_rand_2_bin,random_search,0,1711.0291954830766,2120.3634302873616
deceptive_cuccu2011_15_2,204,41.8,adaptive_de_rand_1_bin_radiuslimited,random_search,0,1.4515040656066617e-28,256514.0132461006
rastrigin,67,14.4,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,0,6.821210263296962e-13,10.944549628025925
ackley,54,11.8,probabilistic_descent,random_search,0,18.584155263028407,19.923460468033564
griewank,177,36.4,generating_set_search,random_search,0,0.0,3582.502591681696
rosenbrock,91,19.2,generating_set_search,de_rand_2_bin,0,8.385434999464444e-16,699897.7384356607
rastrigin,7,2.4,de_rand_2_bin,generating_set_search,1,0.0,0.0
ackley,35,8.0,generating_set_search,random_search,0,1.0148681894861511e-10,19.12543922422283
rosenbrock,28,6.6,random_search,adaptive_de_rand_1_bin_radiuslimited,1,3.1747575885250337e7,4.770143286258306e-30
rastrigin,199,40.8,random_search,generating_set_search,1,2951.7766064710004,5.4569682106375694e-12
griewank,7,2.4,probabilistic_descent,generating_set_search,0,4.218847493575595e-15,0.007396040334114895
rastrigin,199,40.8,random_search,adaptive_de_rand_1_bin_radiuslimited,1,2941.649379741217,94.52109027258211
deceptive_cuccu2011_15_2,186,38.2,generating_set_search,de_rand_2_bin,0,2.1241529327365173e-19,13442.12370256415
ackley,64,13.8,random_search,probabilistic_descent,1,20.097660128675255,18.684081441110468
griewank,32,7.4,random_search,generating_set_search,1,298.0283639201521,0.0
rastrigin,151,31.2,generating_set_search,de_rand_2_bin,0,6.366462912410498e-12,1747.0780207838673
rosenbrock,23,5.6,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,1,9.322217120652316e-16,0.0
griewank,29,6.8,probabilistic_descent,random_search,0,5.10702591327572e-15,205.36918439362861
rosenbrock,169,34.8,random_search,generating_set_search,1,1.323903219246865e9,0.6394702988471184
rastrigin,8,2.6,probabilistic_descent,random_search,0,3.9798362283732445,21.303048277918492
ackley,63,13.6,adaptive_de_rand_1_bin_radiuslimited,de_rand_2_bin,0,3.552713678800501e-15,0.010016263842173245
rosenbrock,129,26.8,de_rand_2_bin,random_search,0,1.7849326796021424e7,8.153148030777761e8
griewank,72,15.4,generating_set_search,random_search,0,0.0,1106.5067568719505
griewank,22,5.4,probabilistic_descent,de_rand_2_bin,1,3.1086244689504383e-15,0.0
rastrigin,37,8.4,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,0,1.1368683772161603e-13,0.9949590570932401
deceptive_cuccu2011_15_2,23,5.6,de_rand_2_bin,probabilistic_descent,1,284.94195208489754,2.447202490813696e-19
ackley,138,28.6,generating_set_search,de_rand_2_bin,0,1.2920509107061662e-10,12.139404099138881
rosenbrock,50,11.0,adaptive_de_rand_1_bin_radiuslimited,de_rand_2_bin,0,3.9866238543009316,30.649115547593833
rastrigin,11,3.2,adaptive_de_rand_1_bin_radiuslimited,random_search,0,0.0,27.34086626060531
griewank,195,40.0,generating_set_search,random_search,0,2.220446049250313e-16,3919.1454471436778
rosenbrock,27,6.4,generating_set_search,random_search,0,1.445235229530477e-15,2.9408384939106643e7
griewank,262,53.4,generating_set_search,de_rand_2_bin,0,2.220446049250313e-16,1277.971714683999
rastrigin,162,33.4,generating_set_search,de_rand_2_bin,0,6.821210263296962e-12,1913.682169243931
deceptive_cuccu2011_15_2,186,38.2,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,1,2.0268909824973884e-19,7.257520328033309e-29
ackley,6,2.2,random_search,adaptive_de_rand_1_bin_radiuslimited,1,6.763580597338315,0.0
griewank,27,6.4,de_rand_2_bin,random_search,0,0.0,212.48295609726097
griewank,74,15.8,de_rand_2_bin,random_search,0,1.536508604549699,1077.4954864333067
griewank,5,2.0,de_rand_2_bin,random_search,0,0.0,1.4422394565674361
deceptive_cuccu2011_15_2,6,2.2,probabilistic_descent,generating_set_search,1,2.5047897736397816e-21,1.2489837560246847e-21
deceptive_cuccu2011_15_2,155,32.0,de_rand_2_bin,generating_set_search,1,12569.015407517312,3.537278913789564e-19
griewank,173,35.6,de_rand_2_bin,adaptive_de_rand_1_bin_radiuslimited,1,507.6272246446049,0.014772407722822956
deceptive_cuccu2011_15_2,11,3.2,generating_set_search,probabilistic_descent,0,7.416392925864084e-21,3.512796616353336e-20
rosenbrock,158,32.6,random_search,probabilistic_descent,1,1.3009075146282568e9,0.00013967834922555262
deceptive_cuccu2011_15_2,213,43.6,probabilistic_descent,random_search,0,2.0278053322383906e-17,272887.06924448
rosenbrock,281,57.2,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,0,4.529538427758783e-11,83.18078903047318
rosenbrock,21,5.2,generating_set_search,random_search,0,1.4506425699641488e-15,1.1832214932505736e7
ackley,18,4.6,generating_set_search,random_search,0,8.113687499644584e-11,16.085716746707885
rosenbrock,37,8.4,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,1,6.795175103527623e-16,8.665144005787052e-30
ackley,22,5.4,de_rand_2_bin,generating_set_search,0,3.552713678800501e-15,8.172307275344792e-11
griewank,42,9.4,random_search,generating_set_search,1,480.5445737263132,0.0
griewank,10,3.0,generating_set_search,random_search,0,0.0,9.85629216125315
ackley,10,3.0,probabilistic_descent,random_search,0,1.1551485027098378,11.556158519527848
rosenbrock,62,13.4,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,1,1.137700602461885e-15,6.71148067020064e-29
deceptive_cuccu2011_15_2,69,14.8,de_rand_2_bin,adaptive_de_rand_1_bin_radiuslimited,1,3503.058067964269,3.1554436208840472e-30
rosenbrock,162,33.4,adaptive_de_rand_1_bin_radiuslimited,de_rand_2_bin,0,3.7643804890961537e-16,3.8189592322165385e7
ackley,27,6.4,de_rand_2_bin,random_search,0,3.552713678800501e-15,18.46832009648804
griewank,74,15.8,de_rand_2_bin,adaptive_de_rand_1_bin_radiuslimited,1,1.8807366461724495,0.0
rastrigin,17,4.4,random_search,generating_set_search,1,104.65221269241478,0.0
rosenbrock,18,4.6,random_search,de_rand_2_bin,1,5.284599378894257e6,0.0
griewank,22,5.4,adaptive_de_rand_1_bin_radiuslimited,random_search,0,0.0,136.6935968137222
rastrigin,204,41.8,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,0,5.002220859751105e-12,158.19839939708436
griewank,67,14.4,probabilistic_descent,adaptive_de_rand_1_bin_radiuslimited,1,5.3512749786932545e-14,0.0
griewank,91,19.2,de_rand_2_bin,adaptive_de_rand_1_bin_radiuslimited,1,21.766866538046653,0.0
griewank,10,3.0,random_search,probabilistic_descent,1,15.552013527295419,1.2212453270876722e-15
rastrigin,17,4.4,adaptive_de_rand_1_bin_radiuslimited,random_search,0,0.0,122.64049546575518
rosenbrock,19,4.8,generating_set_search,probabilistic_descent,0,6.372170432634794e-16,9.484513708727268e-12
rosenbrock,81,17.2,generating_set_search,de_rand_2_bin,0,1.0283467416717347e-15,269472.9083784962
rosenbrock,245,50.0,generating_set_search,random_search,0,3.6084683518732326,2.308872402427822e9
rosenbrock,6,2.2,adaptive_de_rand_1_bin_radiuslimited,generating_set_search,0,0.0,6.830782433761527e-16
griewank,60,13.0,generating_set_search,de_rand_2_bin,0,0.0,3.130073990642579e-5
griewank,67,14.4,probabilistic_descent,adaptive_de_rand_1_bin_radiuslimited,1,5.984102102729594e-14,0.0
ackley,14,3.8,probabilistic_descent,de_rand_2_bin,1,4.476820710912385,3.552713678800501e-15
griewank,5,2.0,random_search,generating_set_search,1,0.9066087321177053,0.007396040334115006
rastrigin,14,3.8,random_search,de_rand_2_bin,1,78.62328532669041,12.548763341365714
griewank,95,20.0,generating_set_search,random_search,0,0.0,1591.8521524422729
rosenbrock,14,3.8,generating_set_search,random_search,0,8.878409029531948e-16,2.0239156464259624e6
rastrigin,7,2.4,adaptive_de_rand_1_bin_radiuslimited,generating_set_search,1,0.0,0.0
rastrigin,11,3.2,probabilistic_descent,adaptive_de_rand_1_bin_radiuslimited,1,12.934457666575327,0.0
griewank,87,18.4,random_search,generating_set_search,1,1444.8601947787433,0.0
griewank,14,3.8,generating_set_search,de_rand_2_bin,1,0.0,0.0
ackley,148,30.6,generating_set_search,random_search,0,1.255031634173065e-10,20.542672728075935
griewank,33,7.6,random_search,generating_set_search,1,287.46026412691407,0.0
griewank,42,9.4,random_search,generating_set_search,1,422.49465360006593,0.0
rastrigin,239,48.8,random_search,de_rand_2_bin,1,3589.9334434568655,2949.679065683599
griewank,141,29.2,generating_set_search,de_rand_2_bin,0,0.0,283.603566357953
rosenbrock,107,22.4,adaptive_de_rand_1_bin_radiuslimited,probabilistic_descent,0,3.2852223331493833e-26,1.5317896389388633e-9
rosenbrock,288,58.6,probabilistic_descent,adaptive_de_rand_1_bin_radiuslimited,1,38.33325025405608,3.3557755768826903e-7
rastrigin,37,8.4,probabilistic_descent,random_search,0,146.25827825833824,371.4842275059258
rastrigin,239,48.8,random_search,adaptive_de_rand_1_bin_radiuslimited,1,3633.819117221905,168.1479748545612
rastrigin,76,16.2,adaptive_de_rand_1_bin_radiuslimited,probabilistic_descent,0,6.964713399652851,432.8051926846256
ackley,8,2.6,random_search,generating_set_search,1,10.073112703784671,5.2438053899095394e-11
rastrigin,27,6.4,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,1,5.684341886080802e-14,0.0
griewank,79,16.8,generating_set_search,random_search,0,0.0,1259.3597950971168
rosenbrock,8,2.6,probabilistic_descent,adaptive_de_rand_1_bin_radiuslimited,1,9.603938198359751e-13,0.0
griewank,14,3.8,adaptive_de_rand_1_bin_radiuslimited,random_search,0,0.0172361119176615,48.18650587590771
griewank,132,27.4,adaptive_de_rand_1_bin_radiuslimited,generating_set_search,1,0.0,0.0
rastrigin,6,2.2,adaptive_de_rand_1_bin_radiuslimited,probabilistic_descent,0,0.0,1.989918114186601
rastrigin,6,2.2,probabilistic_descent,generating_set_search,1,1.9899181141865796,0.0
ackley,44,9.8,probabilistic_descent,adaptive_de_rand_1_bin_radiuslimited,1,18.03702551523335,3.552713678800501e-15
deceptive_cuccu2011_15_2,9,2.8,de_rand_2_bin,probabilistic_descent,0,0.0,1.4049270504659205e-20
rosenbrock,275,56.0,random_search,generating_set_search,1,2.753721977985069e9,17.920539304513966
rosenbrock,46,10.2,random_search,generating_set_search,1,1.426555706258248e8,7.651352336739894e-16
rastrigin,11,3.2,adaptive_de_rand_1_bin_radiuslimited,generating_set_search,1,0.0,0.0
griewank,26,6.2,generating_set_search,probabilistic_descent,0,0.0,4.551914400963142e-15
griewank,262,53.4,adaptive_de_rand_1_bin_radiuslimited,random_search,0,0.0,5552.801045193596
deceptive_cuccu2011_15_2,115,24.0,generating_set_search,probabilistic_descent,0,2.6969910367608135e-19,7.765385481557545e-18
rastrigin,18,4.6,de_rand_2_bin,probabilistic_descent,1,44.51318459823085,35.81847059391089
deceptive_cuccu2011_15_2,239,48.8,de_rand_2_bin,generating_set_search,1,19556.478921482685,2.480139463598218e-19
rosenbrock,35,8.0,adaptive_de_rand_1_bin_radiuslimited,random_search,0,2.7240353133413064e-29,6.81191528098873e7
rosenbrock,234,47.8,adaptive_de_rand_1_bin_radiuslimited,generating_set_search,0,4.772785301505954e-9,0.00034022219383261955
deceptive_cuccu2011_15_2,52,11.4,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,1,1.0201327406204641e-19,0.0
rosenbrock,37,8.4,de_rand_2_bin,probabilistic_descent,1,0.002345077308694013,2.1472376210087606e-11
ackley,35,8.0,random_search,de_rand_2_bin,1,19.152994645459053,7.105427357601002e-15
ackley,13,3.6,generating_set_search,de_rand_2_bin,1,6.113509698479902e-11,3.552713678800501e-15
griewank,34,7.8,random_search,generating_set_search,1,299.2960372011293,0.0
ackley,22,5.4,generating_set_search,de_rand_2_bin,1,9.08251251985348e-11,3.552713678800501e-15
ackley,19,4.8,probabilistic_descent,adaptive_de_rand_1_bin_radiuslimited,1,11.295331119516211,3.552713678800501e-15
rastrigin,8,2.6,adaptive_de_rand_1_bin_radiuslimited,random_search,0,0.0,23.85422780124489
ackley,23,5.6,generating_set_search,random_search,0,8.94040397270146e-11,18.055384343474998
deceptive_cuccu2011_15_2,7,2.4,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,1,1.7351300804843167e-21,0.0
deceptive_cuccu2011_15_2,21,5.2,probabilistic_descent,random_search,0,2.1671584984264518e-19,3045.211032586942
rastrigin,18,4.6,de_rand_2_bin,adaptive_de_rand_1_bin_radiuslimited,1,42.80489205224603,0.0
ackley,97,20.4,probabilistic_descent,adaptive_de_rand_1_bin_radiuslimited,1,18.991091311446805,3.552713678800501e-15
rosenbrock,95,20.0,generating_set_search,probabilistic_descent,0,1.3841074257247385e-15,7.365562855638394e-11
rosenbrock,10,3.0,random_search,probabilistic_descent,1,51674.286853340454,2.0820378680151894e-12
rosenbrock,13,3.6,random_search,de_rand_2_bin,1,574892.5636415981,0.0
rosenbrock,38,8.6,random_search,generating_set_search,1,7.590258226520771e7,1.3902537824679935e-15
ackley,77,16.4,de_rand_2_bin,probabilistic_descent,0,3.1823510505725716,18.918386290977246
rastrigin,129,26.8,random_search,adaptive_de_rand_1_bin_radiuslimited,1,1789.1950268954574,111.43533882716042
ackley,35,8.0,random_search,probabilistic_descent,1,19.31918724634976,17.905747025108166
ackley,77,16.4,generating_set_search,random_search,0,1.1733902738342294e-10,20.133244693372333
griewank,43,9.6,random_search,adaptive_de_rand_1_bin_radiuslimited,1,478.7568096979983,0.0
deceptive_cuccu2011_15_2,40,9.0,random_search,generating_set_search,1,18758.702974770757,6.307574359181013e-20
griewank,38,8.6,adaptive_de_rand_1_bin_radiuslimited,de_rand_2_bin,1,0.0,0.0
rosenbrock,29,6.8,adaptive_de_rand_1_bin_radiuslimited,de_rand_2_bin,0,0.0,4.0701626632945466e-12
ackley,245,50.0,random_search,generating_set_search,1,20.76728670511859,1.3454481972985377e-10
rosenbrock,8,2.6,adaptive_de_rand_1_bin_radiuslimited,probabilistic_descent,0,0.0,1.11476316351218e-12
rosenbrock,8,2.6,random_search,probabilistic_descent,1,57491.38208502674,8.61584730142852e-13
griewank,19,4.8,adaptive_de_rand_1_bin_radiuslimited,random_search,0,0.0,92.77469773923316
ackley,126,26.2,probabilistic_descent,generating_set_search,1,19.052364480989073,1.2425616091604752e-10
ackley,91,19.2,adaptive_de_rand_1_bin_radiuslimited,random_search,0,7.105427357601002e-15,20.24506646115968
griewank,169,34.8,probabilistic_descent,adaptive_de_rand_1_bin_radiuslimited,1,4.907185768843192e-13,0.0
ackley,129,26.8,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,1,1.2709477914540912e-10,7.105427357601002e-15
ackley,173,35.6,adaptive_de_rand_1_bin_radiuslimited,random_search,0,1.033374239862689,20.607354977166185
rosenbrock,245,50.0,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,0,0.0883531415964497,3.9866238543012
griewank,42,9.4,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,0,0.0,0.007396040334114895
rastrigin,5,2.0,probabilistic_descent,adaptive_de_rand_1_bin_radiuslimited,1,0.9949590570932898,0.0
griewank,7,2.4,random_search,adaptive_de_rand_1_bin_radiuslimited,1,3.8711102724753195,0.007396040334114895
deceptive_cuccu2011_15_2,14,3.8,de_rand_2_bin,adaptive_de_rand_1_bin_radiuslimited,1,5.374593015067934e-8,0.0
deceptive_cuccu2011_15_2,129,26.8,probabilistic_descent,adaptive_de_rand_1_bin_radiuslimited,1,9.17651038058409e-18,9.466330862652142e-30
rastrigin,204,41.8,de_rand_2_bin,random_search,0,2504.182796675577,3026.8167086643784
deceptive_cuccu2011_15_2,186,38.2,probabilistic_descent,de_rand_2_bin,0,2.111357275733965e-17,12696.346839687229
deceptive_cuccu2011_15_2,18,4.6,random_search,generating_set_search,1,2683.8652936716226,2.420134542000496e-20
rosenbrock,57,12.4,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,1,1.711650733143084e-15,7.420222889735142e-30
deceptive_cuccu2011_15_2,27,6.4,probabilistic_descent,de_rand_2_bin,0,4.565623525850097e-19,469.389795998781
ackley,9,2.8,generating_set_search,probabilistic_descent,0,6.137668151495745e-11,1.2202178584396703
rosenbrock,43,9.6,random_search,generating_set_search,1,1.361012701620046e8,1.092645133756848e-15
griewank,29,6.8,adaptive_de_rand_1_bin_radiuslimited,probabilistic_descent,0,0.0,5.88418203051333e-15
griewank,24,5.8,adaptive_de_rand_1_bin_radiuslimited,random_search,0,0.0,178.33775889346217
rastrigin,10,3.0,de_rand_2_bin,adaptive_de_rand_1_bin_radiuslimited,1,0.0,0.0
rastrigin,31,7.2,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,1,5.684341886080802e-14,0.0
griewank,16,4.2,random_search,generating_set_search,1,74.01772467433226,0.0
griewank,6,2.2,de_rand_2_bin,generating_set_search,0,0.0,0.007396040334115006
griewank,13,3.6,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,1,0.0,0.0
rosenbrock,56,12.2,random_search,de_rand_2_bin,1,1.69855392443785e8,59.86665184871879
rosenbrock,117,24.4,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,0,1.7308014461457782e-15,3.9866238543009347
deceptive_cuccu2011_15_2,22,5.4,de_rand_2_bin,adaptive_de_rand_1_bin_radiuslimited,1,276.9588349397733,0.0
rastrigin,13,3.6,probabilistic_descent,random_search,0,18.90420697131549,71.32897597524925
griewank,19,4.8,random_search,adaptive_de_rand_1_bin_radiuslimited,1,76.71258751127773,0.0
rosenbrock,148,30.6,random_search,de_rand_2_bin,1,1.1612968602844157e9,4.760084039805185e7
ackley,104,21.8,adaptive_de_rand_1_bin_radiuslimited,probabilistic_descent,0,3.552713678800501e-15,19.12259653912097
griewank,162,33.4,adaptive_de_rand_1_bin_radiuslimited,random_search,0,0.0,3238.047924119961
griewank,52,11.4,adaptive_de_rand_1_bin_radiuslimited,random_search,0,0.0,672.8841631367627
rastrigin,14,3.8,adaptive_de_rand_1_bin_radiuslimited,random_search,0,0.0,73.986824777676
griewank,14,3.8,random_search,adaptive_de_rand_1_bin_radiuslimited,1,49.53823510580474,0.00985728460782076
ackley,38,8.6,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,1,1.0956924256788625e-10,3.552713678800501e-15
rastrigin,16,4.2,random_search,adaptive_de_rand_1_bin_radiuslimited,1,103.73049070185077,0.0
rastrigin,109,22.8,probabilistic_descent,adaptive_de_rand_1_bin_radiuslimited,1,696.4675500510036,47.75802466483901
griewank,144,29.8,generating_set_search,random_search,0,0.0,2675.465880021861
rosenbrock,9,2.8,generating_set_search,de_rand_2_bin,1,8.014008852130747e-16,0.0
griewank,6,2.2,random_search,probabilistic_descent,1,2.0420830414137567,0.007396040334115006
rosenbrock,5,2.0,generating_set_search,de_rand_2_bin,1,5.708808280407604e-16,0.0
rastrigin,21,5.2,de_rand_2_bin,adaptive_de_rand_1_bin_radiuslimited,1,66.30537181072481,0.9949590570932401
ackley,13,3.6,random_search,de_rand_2_bin,1,15.053600500214833,3.552713678800501e-15
rosenbrock,281,57.2,probabilistic_descent,de_rand_2_bin,0,91.26508953019767,1.773671567079737e8
rastrigin,49,10.8,probabilistic_descent,generating_set_search,1,245.7537539694622,1.1368683772161603e-13
rosenbrock,190,39.0,probabilistic_descent,adaptive_de_rand_1_bin_radiuslimited,1,4.149440550984126e-9,1.5865199268738004e-15
griewank,234,47.8,probabilistic_descent,adaptive_de_rand_1_bin_radiuslimited,1,9.88875648033627e-13,0.0
griewank,41,9.2,adaptive_de_rand_1_bin_radiuslimited,generating_set_search,1,0.0,0.0
rosenbrock,12,3.4,random_search,adaptive_de_rand_1_bin_radiuslimited,1,1.1189235259212167e6,0.0
griewank,8,2.6,random_search,adaptive_de_rand_1_bin_radiuslimited,1,6.745420353911574,0.0
rastrigin,22,5.4,de_rand_2_bin,generating_set_search,1,78.44366115008881,0.0
rastrigin,57,12.4,de_rand_2_bin,adaptive_de_rand_1_bin_radiuslimited,1,448.5634017637234,4.974795285466257
rastrigin,81,17.2,random_search,generating_set_search,1,1023.7869921073568,9.094947017729282e-13
griewank,63,13.6,adaptive_de_rand_1_bin_radiuslimited,generating_set_search,1,0.0,0.0
rastrigin,29,6.8,random_search,adaptive_de_rand_1_bin_radiuslimited,1,261.48999899361104,0.0
rosenbrock,8,2.6,de_rand_2_bin,adaptive_de_rand_1_bin_radiuslimited,1,0.0,0.0
griewank,36,8.2,adaptive_de_rand_1_bin_radiuslimited,probabilistic_descent,0,0.0,1.2878587085651816e-14
griewank,11,3.2,generating_set_search,random_search,0,0.0,21.668499072879708
rosenbrock,27,6.4,de_rand_2_bin,probabilistic_descent,0,7.412774888789181e-15,1.8213563586163207e-11
rosenbrock,52,11.4,generating_set_search,random_search,0,9.485020570796357e-16,1.9431490933801723e8
rastrigin,97,20.4,probabilistic_descent,random_search,0,569.1136413940587,1263.8078793133614
rastrigin,43,9.6,probabilistic_descent,generating_set_search,1,190.0362588616428,1.1368683772161603e-13
